Price,Close,Volume
Ticker,SPY,SPY
Date,,
2001-12-11,73.14131164550781,20833300
2001-12-12,73.22461700439453,16171500
2001-12-13,71.80213928222656,19026700
2001-12-14,72.48775482177734,16721900
2001-12-17,73.2374267578125,13925900
2001-12-18,73.67311096191406,13663700
2001-12-19,74.19214630126953,20143400
2001-12-20,73.46162414550781,14867900
2001-12-21,73.9072494506836,14037700
2001-12-24,73.76578521728516,5728800
2001-12-26,74.17086029052734,10304800
2001-12-27,74.62088775634766,9407300
2001-12-28,74.58232879638672,10593800
2001-12-31,73.48931121826172,14619500
2002-01-02,74.28011322021484,18651900
2002-01-03,75.12240600585938,15743000
2002-01-04,75.62393951416016,20140700
2002-01-07,75.09025573730469,13106500
2002-01-08,74.9166488647461,12683700
2002-01-09,74.3058090209961,16610300
2002-01-10,74.6337661743164,12823400
2002-01-11,73.90078735351562,13708400
2002-01-14,73.43785858154297,12301100
2002-01-15,74.03582763671875,20219900
2002-01-16,72.53775024414062,17067000
2002-01-17,73.0842514038086,17283400
2002-01-18,72.74993133544922,17028000
2002-01-22,72.24842071533203,11689300
2002-01-23,72.80134582519531,12438900
2002-01-24,73.02640533447266,12142800
2002-01-25,73.00708770751953,12810700
2002-01-28,73.20641326904297,10589200
2002-01-29,70.90460968017578,27720800
2002-01-30,71.92696380615234,34711800
2002-01-31,72.76923370361328,19909200
2002-02-01,72.42845916748047,15838500
2002-02-04,70.62818908691406,24243400
2002-02-05,70.19096374511719,33614000
2002-02-06,69.88877868652344,29486000
2002-02-07,69.45159149169922,23445400
2002-02-08,70.78248596191406,19277800
2002-02-11,71.65046691894531,18792400
2002-02-12,71.42542266845703,13942500
2002-02-13,72.18411254882812,16781100
2002-02-14,72.04910278320312,20453800
2002-02-15,71.29684448242188,18366800
2002-02-19,69.9273452758789,15988100
2002-02-20,71.10395050048828,29242800
2002-02-21,69.63159942626953,26288600
2002-02-22,70.4931869506836,26572900
2002-02-25,71.65690612792969,17458700
2002-02-26,71.50902557373047,22346500
2002-02-27,71.78546142578125,28597900
2002-02-28,71.46401977539062,23755400
2002-03-01,73.12924194335938,26273600
2002-03-04,74.42156982421875,27184600
2002-03-05,74.1836929321289,22718900
2002-03-06,75.0645523071289,20143200
2002-03-07,74.90376281738281,19330800
2002-03-08,75.21885681152344,19930100
2002-03-11,75.37957000732422,15621800
2002-03-12,75.33457946777344,17153600
2002-03-13,74.6080093383789,17175300
2002-03-14,74.50515747070312,11168100
2002-03-15,75.21508026123047,21220100
2002-03-18,75.22797393798828,17548900
2002-03-19,75.7309341430664,17912000
2002-03-20,74.30590057373047,17114500
2002-03-21,74.338134765625,25846800
2002-03-22,74.17696380615234,15235400
2002-03-25,73.25491333007812,17499600
2002-03-26,73.68046569824219,19947600
2002-03-27,73.87390899658203,19020300
2002-03-28,73.84168243408203,17532900
2002-04-01,73.87390899658203,17711000
2002-04-02,73.46768188476562,15669500
2002-04-03,72.9518814086914,25658500
2002-04-04,72.6488265991211,23549000
2002-04-05,72.66168975830078,19404900
2002-04-08,72.81647491455078,16470100
2002-04-09,72.30706787109375,15122700
2002-04-10,73.12589263916016,17199300
2002-04-11,71.30763244628906,25453700
2002-04-12,71.84284210205078,14950600
2002-04-15,71.29473114013672,17394900
2002-04-16,72.99056243896484,15040900
2002-04-17,72.83576965332031,12920100
2002-04-18,72.51988220214844,25204800
2002-04-19,72.78421783447266,10499200
2002-04-22,71.57203674316406,13922900
2002-04-23,71.2624740600586,16967000
2002-04-24,70.5467758178711,18902700
2002-04-25,70.58546447753906,25451500
2002-04-26,69.24430084228516,19769800
2002-04-29,68.90257263183594,17724400
2002-04-30,69.54730224609375,19473500
2002-05-01,70.39849853515625,24575600
2002-05-02,70.12764739990234,15666800
2002-05-03,69.3667984008789,18185500
2002-05-06,68.00630187988281,23630400
2002-05-07,67.76771545410156,21910000
2002-05-08,70.28885650634766,27917400
2002-05-09,69.47640991210938,18085600
2002-05-10,68.16752624511719,18958900
2002-05-13,69.55381774902344,14677700
2002-05-14,71.06906127929688,34201200
2002-05-15,70.79180145263672,29535300
2002-05-16,71.15931701660156,28092000
2002-05-17,71.50750732421875,27823700
2002-05-20,70.7337875366211,13833800
2002-05-21,70.08897399902344,16877200
2002-05-22,70.24371337890625,15844200
2002-05-23,70.99168395996094,13879800
2002-05-24,70.08252716064453,11877000
2002-05-28,69.70211791992188,24236900
2002-05-29,69.186279296875,14773300
2002-05-30,68.99283599853516,18217900
2002-05-31,69.13471984863281,19826300
2002-06-03,67.29705047607422,26056300
2002-06-04,67.46466064453125,25856200
2002-06-05,68.09657287597656,19695900
2002-06-06,66.71025848388672,22998500
2002-06-07,66.63288116455078,24011600
2002-06-10,66.8907699584961,18759900
2002-06-11,65.74308013916016,19990700
2002-06-12,66.14285278320312,31266000
2002-06-13,65.47870635986328,21043900
2002-06-14,65.38196563720703,39267500
2002-06-17,67.13583374023438,17647200
2002-06-18,67.68388366699219,21628500
2002-06-19,66.10417938232422,21540700
2002-06-20,65.25949096679688,25691000
2002-06-21,64.23910522460938,31190700
2002-06-24,64.5755844116211,37169700
2002-06-25,63.126163482666016,33355000
2002-06-26,63.22966384887695,37913600
2002-06-27,64.33612823486328,31616400
2002-06-28,64.03201293945312,28184200
2002-07-01,62.7832145690918,20270200
2002-07-02,61.45029830932617,34213900
2002-07-03,61.79971694946289,30565800
2002-07-05,64.25849914550781,19013500
2002-07-08,63.456138610839844,19118600
2002-07-09,61.85793685913086,28620400
2002-07-10,59.606224060058594,50522500
2002-07-11,60.09149169921875,59476500
2002-07-12,59.431495666503906,39018600
2002-07-15,59.74858093261719,77317200
2002-07-16,58.596805572509766,53282400
2002-07-17,58.71328353881836,48880600
2002-07-18,56.81093978881836,32656700
2002-07-19,54.811553955078125,77572600
2002-07-22,53.187461853027344,78134000
2002-07-23,51.73161697387695,74484100
2002-07-24,54.818050384521484,107022800
2002-07-25,54.3521728515625,87176600
2002-07-26,55.3874397277832,41206800
2002-07-29,58.08564758300781,53492900
2002-07-30,58.84269714355469,47532200
2002-07-31,58.98504638671875,44669900
2002-08-01,57.44503402709961,66571900
2002-08-02,56.15739059448242,51772900
2002-08-05,54.2033576965332,47191300
2002-08-06,56.02802658081055,64730000
2002-08-07,57.005062103271484,43289400
2002-08-08,58.849151611328125,48339800
2002-08-09,59.06914520263672,41879200
2002-08-12,58.6356201171875,25841700
2002-08-13,57.56801986694336,49690500
2002-08-14,59.67091751098633,57423600
2002-08-15,60.49916458129883,45551500
2002-08-16,60.31797409057617,36517300
2002-08-19,61.728553771972656,33669900
2002-08-20,61.07503128051758,30508300
2002-08-21,61.95497131347656,39628900
2002-08-22,62.55675506591797,38399800
2002-08-23,61.21089553833008,33716400
2002-08-26,61.637935638427734,33830100
2002-08-27,60.92620086669922,35335700
2002-08-28,59.59325408935547,38970600
2002-08-29,59.61914825439453,42965700
2002-08-30,59.38621520996094,30366700
2002-09-03,57.121551513671875,76586400
2002-09-04,57.93679428100586,51099500
2002-09-05,57.44503402709961,67250900
2002-09-06,58.234474182128906,38622200
2002-09-09,58.66155242919922,33998400
2002-09-10,59.33445739746094,41416600
2002-09-11,58.96564865112305,27711200
2002-09-12,57.878604888916016,43601700
2002-09-13,58.02091979980469,41131000
2002-09-16,58.16328811645508,28167600
2002-09-17,56.83037185668945,47609700
2002-09-18,56.260963439941406,54719400
2002-09-19,54.80509948730469,48510500
2002-09-20,54.82329559326172,46325600
2002-09-23,54.37484359741211,46893800
2002-09-24,53.497398376464844,69507000
2002-09-25,54.82329559326172,59294400
2002-09-26,55.72025680541992,53638000
2002-09-27,53.78336715698242,64648300
2002-09-30,53.159423828125,73096400
2002-10-01,55.71372604370117,67198100
2002-10-02,54.04336166381836,56749100
2002-10-03,53.497398376464844,55547000
2002-10-04,52.515968322753906,68483700
2002-10-07,51.43056869506836,53188000
2002-10-08,52.23647689819336,79531000
2002-10-09,50.7611083984375,79956400
2002-10-10,52.405494689941406,76749000
2002-10-11,54.699798583984375,82308300
2002-10-14,55.00530242919922,40631900
2002-10-15,57.65057373046875,82320300
2002-10-16,56.2531852722168,62977800
2002-10-17,57.371097564697266,68534100
2002-10-18,57.61158752441406,47448700
2002-10-21,58.605987548828125,45859100
2002-10-22,58.183563232421875,40966800
2002-10-23,58.62550735473633,54905800
2002-10-24,57.42960739135742,54987400
2002-10-25,58.62550735473633,43672100
2002-10-28,58.242034912109375,39416100
2002-10-29,57.56608963012695,59508200
2002-10-30,58.125057220458984,41688600
2002-10-31,57.53358840942383,41620600
2002-11-01,58.67101287841797,51878900
2002-11-04,59.22997283935547,49080600
2002-11-05,59.69790267944336,37270800
2002-11-06,60.471397399902344,65013100
2002-11-07,58.98948287963867,51572000
2002-11-08,58.268035888671875,37905400
2002-11-11,57.36464309692383,33505100
2002-11-12,57.819557189941406,37724500
2002-11-13,57.8780403137207,63891500
2002-11-14,58.970008850097656,31896800
2002-11-15,59.405452728271484,39152100
2002-11-18,58.80750274658203,28934800
2002-11-19,58.7294807434082,32806600
2002-11-20,60.0359001159668,36688400
2002-11-21,61.15382385253906,55128200
2002-11-22,60.718353271484375,32513800
2002-11-25,60.75736999511719,33846400
2002-11-26,59.600425720214844,42284700
2002-11-27,61.27727508544922,37764000
2002-11-29,61.08230972290039,19385700
2002-12-02,61.17981719970703,49911900
2002-12-03,60.36088943481445,34407700
2002-12-04,60.08789825439453,64040800
2002-12-05,59.42493438720703,36724900
2002-12-06,59.81492233276367,49824100
2002-12-09,58.17055892944336,36789600
2002-12-10,58.950496673583984,33319900
2002-12-11,59.00250244140625,39201000
2002-12-12,58.9959716796875,34465600
2002-12-13,58.0665397644043,36862200
2002-12-16,59.56794357299805,37098400
2002-12-17,59.047969818115234,32353900
2002-12-18,58.36549377441406,35612600
2002-12-19,57.9495735168457,39264200
2002-12-20,58.77644729614258,31176900
2002-12-23,58.7960319519043,22599300
2002-12-24,58.358436584472656,10937000
2002-12-26,58.38459396362305,17485600
2002-12-27,57.071720123291016,22205700
2002-12-30,57.54853057861328,29968000
2002-12-31,57.62692642211914,34036600
2003-01-02,59.48181915283203,44516300
2003-01-03,59.664710998535156,32222600
2003-01-06,60.716285705566406,40984500
2003-01-07,60.56606674194336,38640400
2003-01-08,59.69084930419922,38702200
2003-01-09,60.61830139160156,34804900
2003-01-10,60.781578063964844,37768900
2003-01-13,60.76198959350586,31649900
2003-01-14,60.957950592041016,30733000
2003-01-15,60.35054397583008,33511800
2003-01-16,60.102333068847656,44812100
2003-01-17,59.21405029296875,35618300
2003-01-21,58.29314041137695,36826200
2003-01-22,57.587711334228516,42286500
2003-01-23,57.9404182434082,55919800
2003-01-24,56.41859436035156,68633900
2003-01-27,55.64790725708008,57884400
2003-01-28,56.059356689453125,46929100
2003-01-29,56.48392105102539,53712200
2003-01-30,55.14496994018555,49845900
2003-01-31,56.209590911865234,55317000
2003-02-03,56.320613861083984,39696000
2003-02-04,55.76543426513672,43633400
2003-02-05,55.419281005859375,55270600
2003-02-06,55.158023834228516,53638000
2003-02-07,54.485267639160156,43165000
2003-02-10,54.87063980102539,45455900
2003-02-11,54.49177551269531,46861000
2003-02-12,53.62314987182617,35873600
2003-02-13,53.786407470703125,57934100
2003-02-14,54.962066650390625,59580900
2003-02-18,55.92874526977539,39492700
2003-02-19,55.634830474853516,31432000
2003-02-20,55.07963180541992,29280100
2003-02-21,55.634830474853516,60955800
2003-02-24,54.733482360839844,30628600
2003-02-25,55.17106628417969,56770600
2003-02-26,54.36772155761719,37787200
2003-02-27,55.08618927001953,51126000
2003-02-28,55.45195770263672,43666800
2003-03-03,54.92287826538086,42923100
2003-03-04,54.04765701293945,31440500
2003-03-05,54.50485610961914,43974700
2003-03-06,54.04765701293945,41217700
2003-03-07,54.41997146606445,63538000
2003-03-10,53.113685607910156,41014100
2003-03-11,52.59117126464844,48102700
2003-03-12,52.943870544433594,62459800
2003-03-13,54.77268600463867,72117800
2003-03-14,54.94898986816406,63951800
2003-03-17,56.67985916137695,88217500
2003-03-18,57.01295852661133,50792300
2003-03-19,57.4505615234375,49630800
2003-03-20,57.57465744018555,67321600
2003-03-21,58.80358123779297,71165300
2003-03-24,56.849365234375,65398900
2003-03-25,57.3936767578125,61040100
2003-03-26,57.105106353759766,45740800
2003-03-27,57.15104675292969,53120200
2003-03-28,56.86248016357422,32583000
2003-03-31,55.57059860229492,61119500
2003-04-01,56.42313003540039,53574000
2003-04-02,57.78715133666992,50431200
2003-04-03,57.51167297363281,48755500
2003-04-04,57.852745056152344,36250100
2003-04-07,57.74122619628906,69776200
2003-04-08,57.833030700683594,39712700
2003-04-09,57.07231903076172,55647300
2003-04-10,57.3870849609375,41812400
2003-04-11,57.15104675292969,47730100
2003-04-14,58.3314323425293,36711700
2003-04-15,58.875732421875,49709800
2003-04-16,57.872398376464844,51788000
2003-04-17,58.731449127197266,37403100
2003-04-21,58.79048156738281,32052700
2003-04-22,59.89874267578125,59763600
2003-04-23,60.4495964050293,44227100
2003-04-24,59.911861419677734,49692400
2003-04-25,59.17081069946289,43917200
2003-04-28,60.19386291503906,46432900
2003-04-29,60.403656005859375,52017100
2003-04-30,60.272525787353516,48709100
2003-05-01,60.26597595214844,50240400
2003-05-02,61.125038146972656,50201500
2003-05-05,61.00698471069336,35437800
2003-05-06,61.58408737182617,44401000
2003-05-07,61.24310302734375,41413100
2003-05-08,60.626670837402344,40570700
2003-05-09,61.46604919433594,33608100
2003-05-12,62.22021484375,35662300
2003-05-13,62.108707427978516,39253600
2003-05-14,61.97755813598633,32195100
2003-05-15,62.37098693847656,43879200
2003-05-16,62.2136344909668,38905000
2003-05-19,60.75779724121094,41606000
2003-05-20,60.633209228515625,55404600
2003-05-21,60.75779724121094,49333800
2003-05-22,61.36109924316406,38421800
2003-05-23,61.4857063293457,26155900
2003-05-27,62.56120681762695,43719200
2003-05-28,62.738224029541016,37727100
2003-05-29,62.57430648803711,50844200
2003-05-30,63.57765579223633,52529500
2003-06-02,63.839988708496094,50305500
2003-06-03,64.10228729248047,38254500
2003-06-04,65.02691650390625,49360700
2003-06-05,65.34822845458984,46262400
2003-06-06,65.09249877929688,60356800
2003-06-09,64.43018341064453,37808500
2003-06-10,65.08592224121094,29965900
2003-06-11,65.77450561523438,37610200
2003-06-12,65.9778060913086,36442000
2003-06-13,65.28923797607422,48628300
2003-06-16,66.66637420654297,36326300
2003-06-17,66.66637420654297,36801800
2003-06-18,66.60731506347656,35521000
2003-06-19,65.59086608886719,43551700
2003-06-20,65.44608306884766,41545000
2003-06-23,64.7747573852539,34237500
2003-06-24,64.84059143066406,36213600
2003-06-25,64.18905639648438,47743400
2003-06-26,65.02487182617188,33477300
2003-06-27,64.2745590209961,54208800
2003-06-30,64.25484466552734,33349000
2003-07-01,64.84718322753906,51322800
2003-07-02,65.66332244873047,34662100
2003-07-03,64.98534393310547,30792800
2003-07-07,66.27536010742188,31391100
2003-07-08,66.57154083251953,30952500
2003-07-09,66.19640350341797,36528500
2003-07-10,65.35393524169922,49777700
2003-07-11,65.97257995605469,39976300
2003-07-14,66.29513549804688,42114900
2003-07-15,66.15029907226562,42573600
2003-07-16,65.7619857788086,39894200
2003-07-17,64.82742309570312,52253500
2003-07-18,65.4921646118164,35698100
2003-07-21,64.68267059326172,34786000
2003-07-22,65.2684097290039,49968300
2003-07-23,65.31448364257812,37275400
2003-07-24,64.82085418701172,40896200
2003-07-25,65.96603393554688,43241100
2003-07-28,65.7225112915039,34382800
2003-07-29,65.41980743408203,53472100
2003-07-30,65.26179504394531,28363300
2003-07-31,65.4132080078125,54937200
2003-08-01,64.83401489257812,49321000
2003-08-04,64.83401489257812,55214100
2003-08-05,63.45846939086914,61415600
2003-08-06,63.82703399658203,50096900
2003-08-07,64.49836730957031,43427400
2003-08-08,64.68267059326172,27357300
2003-08-11,64.92615509033203,34631400
2003-08-12,65.51847839355469,43285600
2003-08-13,65.18284606933594,36152000
2003-08-14,65.36051940917969,35525100
2003-08-15,65.56453704833984,12567000
2003-08-18,66.13054656982422,22873800
2003-08-19,66.38066864013672,37437700
2003-08-20,66.11083221435547,21295300
2003-08-21,66.32144165039062,46494200
2003-08-22,65.66332244873047,52040300
2003-08-25,65.76859283447266,23473000
2003-08-26,65.88704681396484,45065800
2003-08-27,65.90678405761719,18919500
2003-08-28,66.31485748291016,27402400
2003-08-29,66.76236724853516,28706600
2003-09-02,67.6574478149414,49419100
2003-09-03,68.02603149414062,44912400
2003-09-04,68.05894470214844,28381000
2003-09-05,67.6772232055664,31637300
2003-09-08,68.23664093017578,32632800
2003-09-09,67.7890853881836,35053200
2003-09-10,67.10462951660156,45904900
2003-09-11,67.30206298828125,38396300
2003-09-12,67.4271240234375,42524800
2003-09-15,67.1901626586914,21312800
2003-09-16,68.17083740234375,37892600
2003-09-17,68.0391845703125,31885800
2003-09-18,68.8421401977539,30243600
2003-09-19,68.49198913574219,34331600
2003-09-22,67.75203704833984,36677400
2003-09-23,68.00968933105469,32489200
2003-09-24,66.8006591796875,41694700
2003-09-25,66.25228881835938,52673100
2003-09-26,66.0342788696289,42914700
2003-09-29,66.68175506591797,36771600
2003-09-30,66.0342788696289,70764500
2003-10-01,67.44149780273438,65797600
2003-10-02,67.68596649169922,44591500
2003-10-03,68.30696868896484,48806900
2003-10-06,68.61750030517578,20226500
2003-10-07,68.88175964355469,42602900
2003-10-08,68.70999908447266,30920800
2003-10-09,68.89497375488281,40066500
2003-10-10,69.0865707397461,22682800
2003-10-13,69.3045883178711,23825600
2003-10-14,69.5490493774414,38484400
2003-10-15,69.36406707763672,39021700
2003-10-16,69.64154815673828,32772200
2003-10-17,68.88175964355469,32790300
2003-10-20,69.39710235595703,27657000
2003-10-21,69.27814483642578,26729100
2003-10-22,68.40606689453125,33914500
2003-10-23,68.28055572509766,45830500
2003-10-24,68.4324951171875,51723600
2003-10-27,68.46556854248047,32460200
2003-10-28,69.39710235595703,34956200
2003-10-29,69.4896011352539,30955400
2003-10-30,69.63493347167969,39123100
2003-10-31,69.56888580322266,25761600
2003-11-03,70.02477264404297,37589300
2003-11-04,69.87273406982422,31421600
2003-11-05,69.92562866210938,33558800
2003-11-06,70.29560852050781,28392300
2003-11-07,69.7736587524414,31723200
2003-11-10,69.4896011352539,25530800
2003-11-11,69.46977996826172,26558600
2003-11-12,70.2493667602539,28000000
2003-11-13,70.2691650390625,29714800
2003-11-14,69.67456817626953,49158500
2003-11-17,69.32443237304688,44382100
2003-11-18,68.60427856445312,41155000
2003-11-19,69.18566131591797,29827000
2003-11-20,68.56464385986328,53578700
2003-11-21,68.8487319946289,30016000
2003-11-24,69.76046752929688,28906400
2003-11-25,70.02477264404297,37580000
2003-11-26,70.27581024169922,33053600
2003-11-28,70.32862854003906,10507500
2003-12-01,71.08841705322266,38699000
2003-12-02,70.91004180908203,35352000
2003-12-03,70.7977066040039,39078600
2003-12-04,71.08841705322266,36089500
2003-12-05,70.5929183959961,28824400
2003-12-08,71.06859588623047,32482900
2003-12-09,70.52022552490234,43596100
2003-12-10,70.51364135742188,36915400
2003-12-11,71.30644226074219,45304000
2003-12-12,71.44515991210938,34142200
2003-12-15,71.08841705322266,38693400
2003-12-16,71.4583969116211,32894200
2003-12-17,71.68301391601562,23198800
2003-12-18,72.48907470703125,29353100
2003-12-19,72.2872543334961,41465100
2003-12-22,72.79171752929688,27611300
2003-12-23,72.83820343017578,24741200
2003-12-24,72.76519012451172,8055800
2003-12-26,72.81832122802734,8308400
2003-12-29,73.78739929199219,22483700
2003-12-30,73.8006820678711,19559500
2003-12-31,73.86707305908203,31501800
2004-01-02,73.83389282226562,38072300
2004-01-05,74.63710021972656,27959800
2004-01-06,74.71012115478516,20472800
2004-01-07,74.96234130859375,30170400
2004-01-08,75.26103210449219,36438400
2004-01-09,74.6038818359375,54084300
2004-01-12,75.15482330322266,31564100
2004-01-13,74.71672058105469,54239700
2004-01-14,75.3406753540039,30112800
2004-01-15,75.52659606933594,38408700
2004-01-16,75.82525634765625,31922700
2004-01-20,75.80535888671875,29863000
2004-01-21,76.40280151367188,30725000
2004-01-22,76.20364379882812,29888500
2004-01-23,75.9580307006836,44245300
2004-01-26,76.9139175415039,30460600
2004-01-27,76.12398529052734,35322800
2004-01-28,75.2543716430664,52621300
2004-01-29,75.32742309570312,60117100
2004-01-30,75.32742309570312,30984400
2004-02-02,75.65267944335938,38832400
2004-02-03,75.52659606933594,25093500
2004-02-04,74.90925598144531,39332600
2004-02-05,75.1283187866211,37226800
2004-02-06,75.9712905883789,37216000
2004-02-09,75.99122619628906,24851300
2004-02-10,76.23684692382812,27908100
2004-02-11,77.04666137695312,42965700
2004-02-12,76.76782989501953,27814700
2004-02-13,76.42269134521484,44739900
2004-02-17,77.113037109375,23984300
2004-02-18,76.77450561523438,28618000
2004-02-19,76.48907470703125,51146200
2004-02-20,76.25672912597656,46728800
2004-02-23,76.06424713134766,36357000
2004-02-24,75.93151092529297,43953000
2004-02-25,76.25010681152344,31213600
2004-02-26,76.29661560058594,29683000
2004-02-27,76.34967041015625,39312000
2004-03-01,77.10641479492188,33130800
2004-03-02,76.65503692626953,38556400
2004-03-03,76.79442596435547,31346200
2004-03-04,76.99353790283203,21060000
2004-03-05,77.25244140625,55905600
2004-03-08,76.30986785888672,39281600
2004-03-09,76.00450134277344,39746100
2004-03-10,74.73001861572266,67671800
2004-03-11,73.76084899902344,89134800
2004-03-12,74.73001861572266,54012200
2004-03-15,73.8139877319336,57677200
2004-03-16,74.20561981201172,59832600
2004-03-17,75.03535461425781,41607300
2004-03-18,75.05526733398438,60014300
2004-03-19,73.97949981689453,48636200
2004-03-22,73.04023742675781,62752100
2004-03-23,72.9136734008789,54080200
2004-03-24,72.9736328125,51584300
2004-03-25,73.93953704833984,49873600
2004-03-26,73.95948791503906,37409500
2004-03-29,74.9986572265625,44113600
2004-03-30,75.25178527832031,39059900
2004-03-31,75.33837890625,48517600
2004-04-01,75.79135131835938,45103800
2004-04-02,76.36421203613281,50987700
2004-04-05,76.78385162353516,30251800
2004-04-06,76.5373764038086,28420900
2004-04-07,76.35755157470703,45890500
2004-04-08,76.184326171875,46929700
2004-04-12,76.4841079711914,23085200
2004-04-13,75.41167449951172,56210300
2004-04-14,75.53154754638672,62322300
2004-04-15,75.24512481689453,61602500
2004-04-16,75.82466125488281,47059200
2004-04-19,75.82466125488281,28277600
2004-04-20,74.55233001708984,53299400
2004-04-21,75.0519790649414,50177300
2004-04-22,76.10438537597656,62071500
2004-04-23,76.17768096923828,29395700
2004-04-26,76.07111358642578,35515200
2004-04-27,76.13775634765625,43485500
2004-04-28,75.15187072753906,50165800
2004-04-29,74.49241638183594,69687600
2004-04-30,73.91288757324219,48681400
2004-05-03,74.7055435180664,33758000
2004-05-04,74.64563751220703,51185100
2004-05-05,75.12521362304688,34405000
2004-05-06,74.47908782958984,54997000
2004-05-07,73.24674987792969,60950000
2004-05-10,72.49405670166016,75279400
2004-05-11,73.10687255859375,48300600
2004-05-12,73.57315063476562,90830500
2004-05-13,73.2667236328125,57393700
2004-05-14,73.300048828125,54123100
2004-05-17,72.67388153076172,55020400
2004-05-18,73.04023742675781,30193100
2004-05-19,72.78711700439453,54804100
2004-05-20,73.0202865600586,38082900
2004-05-21,73.14682006835938,47480400
2004-05-24,73.4532470703125,40961500
2004-05-25,74.50572204589844,48668000
2004-05-26,74.76549530029297,35977000
2004-05-27,75.18514251708984,45306900
2004-05-28,75.17852783203125,23367200
2004-06-01,75.0785903930664,41044700
2004-06-02,75.35836029052734,39774200
2004-06-03,74.66561126708984,38688300
2004-06-04,75.25846862792969,32739500
2004-06-07,76.40414428710938,31643800
2004-06-08,76.5107421875,32846500
2004-06-09,75.79801177978516,36737600
2004-06-10,76.1710433959961,21711000
2004-06-14,75.41830444335938,34633000
2004-06-15,75.95124053955078,37445000
2004-06-16,75.93788146972656,26633400
2004-06-17,75.82466125488281,28402400
2004-06-18,75.96773529052734,31799800
2004-06-21,75.68024444580078,25284000
2004-06-22,76.06131744384766,37334000
2004-06-23,76.71649932861328,35580000
2004-06-24,76.47583770751953,35272100
2004-06-25,76.10813903808594,32837900
2004-06-28,75.84737396240234,40824500
2004-06-29,76.16158294677734,28418100
2004-06-30,76.56940460205078,52230600
2004-07-01,75.50643920898438,57734700
2004-07-02,75.4662857055664,34615100
2004-07-06,74.8044204711914,38698200
2004-07-07,75.0250473022461,29839800
2004-07-08,74.50358581542969,45291100
2004-07-09,74.69745635986328,27412900
2004-07-12,74.73088073730469,35691300
2004-07-13,74.78434753417969,26752000
2004-07-14,74.55708312988281,54089400
2004-07-15,74.07572937011719,38403500
2004-07-16,74.01554107666016,40871200
2004-07-19,73.70133972167969,39592800
2004-07-20,74.63724517822266,46679800
2004-07-21,73.26007080078125,56241100
2004-07-22,73.46063995361328,72477100
2004-07-23,72.84558868408203,49610500
2004-07-26,72.70514678955078,49679100
2004-07-27,73.38707733154297,51295100
2004-07-28,73.60772705078125,65862300
2004-07-29,73.92195892333984,52200500
2004-07-30,74.10248565673828,41581700
2004-08-02,74.25621032714844,38263100
2004-08-03,73.6812973022461,40948800
2004-08-04,73.67456817626953,40763200
2004-08-05,72.47117614746094,50772000
2004-08-06,71.43492889404297,74729000
2004-08-09,71.5351791381836,37476300
2004-08-10,72.45782470703125,55870600
2004-08-11,72.31072235107422,52933200
2004-08-12,71.5218276977539,50015900
2004-08-13,71.6622314453125,41634700
2004-08-16,72.40435791015625,45731900
2004-08-17,72.81212615966797,40701600
2004-08-18,73.56089782714844,43165400
2004-08-19,73.34700775146484,39881600
2004-08-20,73.86175537109375,44870900
2004-08-23,73.67456817626953,33745100
2004-08-24,73.77485656738281,30453100
2004-08-25,74.2762680053711,38551400
2004-08-26,74.2762680053711,26629500
2004-08-27,74.5102767944336,24902900
2004-08-30,73.89519500732422,26726500
2004-08-31,74.28295135498047,44125300
2004-09-01,74.42333221435547,52778300
2004-09-02,75.2657470703125,42736600
2004-09-03,74.95820617675781,30480500
2004-09-07,75.45293426513672,37338800
2004-09-08,75.2657470703125,32963100
2004-09-09,75.19888305664062,34314800
2004-09-10,75.58665466308594,27900600
2004-09-13,75.83402252197266,44398100
2004-09-14,75.98777770996094,28048900
2004-09-15,75.4128189086914,38295000
2004-09-16,75.64010620117188,23911700
2004-09-17,75.96170806884766,33683000
2004-09-20,75.50518798828125,37149400
2004-09-21,75.83418273925781,40920800
2004-09-22,74.88752746582031,49042100
2004-09-23,74.48474884033203,44068700
2004-09-24,74.82713317871094,34981100
2004-09-27,74.3504867553711,39355100
2004-09-28,74.70628356933594,41662900
2004-09-29,75.08222961425781,33325700
2004-09-30,75.02857208251953,43536700
2004-10-01,76.29735565185547,62824300
2004-10-04,76.4249496459961,33082400
2004-10-05,76.46519470214844,36910600
2004-10-06,76.98885345458984,42297800
2004-10-07,76.16310119628906,39388800
2004-10-08,75.53202056884766,51872600
2004-10-11,75.84085083007812,20229100
2004-10-12,75.54547119140625,41754700
2004-10-13,74.88082885742188,54212600
2004-10-14,74.2766342163086,64082200
2004-10-15,74.69287109375,63482200
2004-10-18,74.97486114501953,43535100
2004-10-19,74.34375762939453,55851900
2004-10-20,74.19609832763672,57118500
2004-10-21,74.67943572998047,53218300
2004-10-22,73.84024810791016,48752400
2004-10-25,73.75300598144531,43990900
2004-10-26,74.88082885742188,54337400
2004-10-27,75.78046417236328,73896000
2004-10-28,76.0086898803711,54413300
2004-10-29,75.99528503417969,48820200
2004-11-01,76.20337677001953,36720900
2004-11-02,76.2302474975586,56210000
2004-11-03,77.19023132324219,76960200
2004-11-04,78.24424743652344,55350300
2004-11-05,78.73432159423828,63287200
2004-11-08,78.62019348144531,33863800
2004-11-09,78.46578979492188,44658100
2004-11-10,78.52620697021484,45265400
2004-11-11,79.12370300292969,37863200
