rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
36,Sample,0.013573100616352049,52.81451040369756,0.0,0.36142433464379864,factor_sparse,100,252,2.52
36,LW,0.009969779642511898,51.75154716310004,-0.2654751538126144,0.0,factor_sparse,100,252,2.52
36,NLS,0.009186540380040886,44.16086576930542,-0.3231804110423009,-0.07856134142937524,factor_sparse,100,252,2.52
36,POET,0.008743364118679126,52.84165014067685,-0.355831481264815,-0.12301330298246946,factor_sparse,100,252,2.52
37,Sample,0.013380355028367936,70.07619948779838,0.0,0.2928670015818871,factor_sparse,100,252,2.52
37,LW,0.010349366958856871,76.14462177029563,-0.22652523517388082,0.0,factor_sparse,100,252,2.52
37,NLS,0.009321120987000392,70.84257206381108,-0.30337267081190955,-0.0993535136925953,factor_sparse,100,252,2.52
37,POET,0.009259516980556444,69.84297166837908,-0.3079767344793788,-0.10530595568144831,factor_sparse,100,252,2.52
38,Sample,0.01447094492267876,40.268907672565646,0.0,0.43056742103850887,factor_sparse,100,252,2.52
38,LW,0.01011552808337666,42.686589319586446,-0.30097667170830855,0.0,factor_sparse,100,252,2.52
38,NLS,0.009214793603125682,43.15505032445418,-0.3632210161560131,-0.08904473131078534,factor_sparse,100,252,2.52
38,POET,0.008824078069200682,40.16701072680353,-0.3902210176080726,-0.12767005375609408,factor_sparse,100,252,2.52
39,Sample,0.014732113571995088,132.36558688276116,0.0,0.39764909694418205,factor_sparse,100,252,2.52
39,LW,0.01054063827909692,139.61416117966832,-0.28451282787188964,0.0,factor_sparse,100,252,2.52
39,NLS,0.009392457674808506,142.7451674753027,-0.36245009048375554,-0.10892894470777592,factor_sparse,100,252,2.52
39,POET,0.008611695672471466,132.10807624058603,-0.4154473741743472,-0.183000550398426,factor_sparse,100,252,2.52
40,Sample,0.013485525035031847,56.4204814029206,0.0,0.30138818855021776,factor_sparse,100,252,2.52
40,LW,0.010362415421992644,61.735819492225716,-0.23158976791234942,0.0,factor_sparse,100,252,2.52
40,NLS,0.009367296845057072,65.94446782903789,-0.30538137590317777,-0.0960315270533919,factor_sparse,100,252,2.52
40,POET,0.00879371870051525,56.0795374064682,-0.34791425045213425,-0.151383307616492,factor_sparse,100,252,2.52
41,Sample,0.013640154078800905,59.62211742887585,0.0,0.3576462369299619,factor_sparse,100,252,2.52
41,LW,0.010046913332625819,60.51985557330333,-0.2634310965562762,0.0,factor_sparse,100,252,2.52
41,NLS,0.009170353024445401,55.03563001967225,-0.32769432284510086,-0.08724672734400139,factor_sparse,100,252,2.52
41,POET,0.008622223505597514,59.39284091298176,-0.36787931750727804,-0.14180373412815678,factor_sparse,100,252,2.52
42,Sample,0.014427900730634026,65.89647742261397,0.0,0.4720686253650743,factor_sparse,100,252,2.52
42,LW,0.00980110606396213,73.92379437552619,-0.32068384396685373,0.0,factor_sparse,100,252,2.52
42,NLS,0.009246738807134561,72.29817129808592,-0.3591071230826095,-0.056561703669949184,factor_sparse,100,252,2.52
42,POET,0.008723931619801976,65.6951348735511,-0.395342968968528,-0.1099033555121739,factor_sparse,100,252,2.52
43,Sample,0.013801637524302572,35.72198546793914,0.0,0.3155336279346034,factor_sparse,100,252,2.52
43,LW,0.010491284472880587,37.50208399014613,-0.2398521947553658,0.0,factor_sparse,100,252,2.52
43,NLS,0.009280230300898057,37.042342652853826,-0.3275993312708734,-0.11543430884111863,factor_sparse,100,252,2.52
43,POET,0.008607149113444798,35.643165033841,-0.37636754346801776,-0.1795905319607126,factor_sparse,100,252,2.52
44,Sample,0.015455250645943733,68.42965001419053,0.0,0.4920371745106445,factor_sparse,100,252,2.52
44,LW,0.010358488990740272,74.90392645887407,-0.3297754123800715,0.0,factor_sparse,100,252,2.52
44,NLS,0.009308758931931596,69.53430927704127,-0.3976960228480861,-0.10134007573373462,factor_sparse,100,252,2.52
44,POET,0.008696601989255216,68.18462041829055,-0.437304370632277,-0.16043720304869377,factor_sparse,100,252,2.52
45,Sample,0.014323365083820898,56.848937010857014,0.0,0.367652471279056,factor_sparse,100,252,2.52
45,LW,0.0104729566791375,64.7143223989982,-0.26882009794141637,0.0,factor_sparse,100,252,2.52
45,NLS,0.00943531097186074,58.64983348722711,-0.3412643665336373,-0.09907858297015464,factor_sparse,100,252,2.52
45,POET,0.008726616567020716,56.37813910171183,-0.390742572296928,-0.16674757335677276,factor_sparse,100,252,2.52
46,Sample,0.01583998844832455,128.93129455506295,0.0,0.5448794247440519,factor_sparse,100,252,2.52
46,LW,0.010253219891868805,117.36960861034872,-0.35270029234438466,0.0,factor_sparse,100,252,2.52
