rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
39,POET,0.009950491039578162,7.644009569652678,-0.6968817509165348,0.16036716516401842,dispersed_eigs,100,126,1.26
40,Sample,0.02344784929586536,8.911303858346132,0.0,1.5097018087722578,dispersed_eigs,100,126,1.26
40,LW,0.00934288257429914,7.085141900661322,-0.6015462886847109,0.0,dispersed_eigs,100,126,1.26
40,NLS,0.00882134425032138,6.843660298995833,-0.623788768896733,-0.05582199281969282,dispersed_eigs,100,126,1.26
40,POET,0.009879398907477197,9.017728941846993,-0.5786650288127165,0.057425139287732525,dispersed_eigs,100,126,1.26
41,Sample,0.024383312958787935,8.908106075463218,0.0,2.2075245549723936,dispersed_eigs,100,126,1.26
41,LW,0.0076019099903657005,6.793946211907094,-0.6882330960024071,0.0,dispersed_eigs,100,126,1.26
41,NLS,0.007312629820166353,6.286127614572104,-0.7000969543176525,-0.038053616862863016,dispersed_eigs,100,126,1.26
41,POET,0.008270657681604801,9.431529182833248,-0.6608066469235063,0.08797100887627447,dispersed_eigs,100,126,1.26
42,Sample,0.024768792979637706,8.553401643202431,0.0,2.372432535833446,dispersed_eigs,100,126,1.26
42,LW,0.0073444887974657355,6.939868485846484,-0.7034781305853862,0.0,dispersed_eigs,100,126,1.26
42,NLS,0.006980091675351512,6.509550778451373,-0.7181900756694196,-0.04961504226678943,dispersed_eigs,100,126,1.26
42,POET,0.008058051333406441,9.443606096691656,-0.6746691960310329,0.09715618821379718,dispersed_eigs,100,126,1.26
43,Sample,0.028274784435829526,8.937746210083011,0.0,2.6186075328333875,dispersed_eigs,100,126,1.26
43,LW,0.007813719553524013,7.054696157645435,-0.7236506056745549,0.0,dispersed_eigs,100,126,1.26
43,NLS,0.007107388145553802,6.593961846279381,-0.7486315709432115,-0.09039630909861025,dispersed_eigs,100,126,1.26
43,POET,0.007778510713104546,8.810889374199958,-0.7248958438301055,-0.004506028169847526,dispersed_eigs,100,126,1.26
44,Sample,0.03622644996781533,8.959395870896566,0.0,3.298221296764844,dispersed_eigs,100,126,1.26
44,LW,0.008428242164981595,7.594739213252553,-0.7673456225363099,0.0,dispersed_eigs,100,126,1.26
44,NLS,0.008207691841454234,7.016169276849565,-0.7734337245646151,-0.026168009794939568,dispersed_eigs,100,126,1.26
44,POET,0.00931421561096225,8.623314389254034,-0.7428890874143814,0.10511960010614976,dispersed_eigs,100,126,1.26
45,Sample,0.029732994360288544,9.011718489672441,0.0,2.9209547697470293,dispersed_eigs,100,126,1.26
45,LW,0.007583100572773719,7.391879533019428,-0.7449600776536074,0.0,dispersed_eigs,100,126,1.26
45,NLS,0.007371254953497762,6.750547545617654,-0.7520850115472114,-0.027936543534258885,dispersed_eigs,100,126,1.26
45,POET,0.008077673887222336,9.459804082054706,-0.7283262563688878,0.06522046090544122,dispersed_eigs,100,126,1.26
46,Sample,0.03977867690734241,8.981116985336644,0.0,4.096952818492795,dispersed_eigs,100,126,1.26
46,LW,0.007804403596403162,7.578006771324225,-0.8038043443581047,0.0,dispersed_eigs,100,126,1.26
